,index,groupid,size,Reason fo Separation
1360,1360,0,174,Zero Tolerance Policy
1361,1361,0,174,Zero Tolerance Policy
1362,1362,0,174,Zero Tolerance Policy
1363,1363,0,174,Zero Tolerance Policy
1364,1364,0,174,Zero Tolerance Policy
1365,1365,0,174,Zero Tolerance Policy
1366,1366,0,174,Zero Tolerance Policy
1367,1367,0,174,Zero Tolerance Policy
1368,1368,0,174,Zero Tolerance Policy
1369,1369,0,174,Zero Tolerance Policy
1370,1370,0,174,Zero Tolerance Policy
1371,1371,0,174,Zero Tolerance Policy
1372,1372,0,174,Zero Tolerance Policy
1373,1373,0,174,Zero Tolerance Policy
1374,1374,0,174,Zero Tolerance Policy
1375,1375,0,174,Zero Tolerance Policy
1376,1376,0,174,Zero Tolerance Policy
1377,1377,0,174,Zero Tolerance Policy
1378,1378,0,174,Zero Tolerance Policy
1379,1379,0,174,Zero Tolerance Policy
1380,1380,0,174,Zero Tolerance Policy
1381,1381,0,174,Zero Tolerance Policy
1382,1382,0,174,Zero Tolerance Policy
1383,1383,0,174,Zero Tolerance Policy
1384,1384,0,174,Zero Tolerance Policy
1385,1385,0,174,Zero Tolerance Policy
1386,1386,0,174,Zero Tolerance Policy
1387,1387,0,174,Zero Tolerance Policy
1388,1388,0,174,Zero Tolerance Policy
1389,1389,0,174,Zero Tolerance Policy
1390,1390,0,174,Zero Tolerance Policy
1391,1391,0,174,Zero Tolerance Policy
1392,1392,0,174,Zero Tolerance Policy
1393,1393,0,174,Zero Tolerance Policy
1394,1394,0,174,Zero Tolerance Policy
1395,1395,0,174,Zero Tolerance Policy
1396,1396,0,174,Zero Tolerance Policy
1397,1397,0,174,Zero Tolerance Policy
1398,1398,0,174,Zero Tolerance Policy
1399,1399,0,174,Zero Tolerance Policy
1400,1400,0,174,Zero Tolerance Policy
1401,1401,0,174,Zero Tolerance Policy
1402,1402,0,174,Zero Tolerance Policy
1403,1403,0,174,Zero Tolerance Policy
1404,1404,0,174,Zero Tolerance Policy
1405,1405,0,174,Zero Tolerance Policy
1406,1406,0,174,Zero Tolerance Policy
1407,1407,0,174,Zero Tolerance Policy
1408,1408,0,174,Zero Tolerance Policy
1409,1409,0,174,Zero Tolerance Policy
1410,1410,0,174,Zero Tolerance Policy
1411,1411,0,174,Zero Tolerance Policy
1412,1412,0,174,Zero Tolerance Policy
1413,1413,0,174,Zero Tolerance Policy
1414,1414,0,174,Zero Tolerance Policy
1415,1415,0,174,Zero Tolerance Policy
1416,1416,0,174,Zero Tolerance Policy
1417,1417,0,174,Zero Tolerance Policy
1418,1418,0,174,Zero Tolerance Policy
1419,1419,0,174,Zero Tolerance Policy
1420,1420,0,174,Zero Tolerance Policy
1421,1421,0,174,Zero Tolerance Policy
1422,1422,0,174,Zero Tolerance Policy
1423,1423,0,174,Zero Tolerance Policy
1424,1424,0,174,Zero Tolerance Policy
1425,1425,0,174,Zero Tolerance Policy
1426,1426,0,174,Zero Tolerance Policy
1427,1427,0,174,Zero Tolerance Policy
1428,1428,0,174,Zero Tolerance Policy
1429,1429,0,174,Zero Tolerance Policy
1430,1430,0,174,Zero Tolerance Policy
1431,1431,0,174,Zero Tolerance Policy
1432,1432,0,174,Zero Tolerance Policy
1433,1433,0,174,Zero Tolerance Policy
1434,1434,0,174,Zero Tolerance Policy
1435,1435,0,174,Zero Tolerance Policy
1436,1436,0,174,Zero Tolerance Policy
1437,1437,0,174,Zero Tolerance Policy
1438,1438,0,174,Zero Tolerance Policy
1439,1439,0,174,Zero Tolerance Policy
1440,1440,0,174,Zero Tolerance Policy
1441,1441,0,174,Zero Tolerance Policy
1442,1442,0,174,Zero Tolerance Policy
1443,1443,0,174,Zero Tolerance Policy
1444,1444,0,174,Zero Tolerance Policy
1445,1445,0,174,Zero Tolerance Policy
1446,1446,0,174,Zero Tolerance Policy
1447,1447,0,174,Zero Tolerance Policy
1448,1448,0,174,Zero Tolerance Policy
1449,1449,0,174,Zero Tolerance Policy
1450,1450,0,174,Zero Tolerance Policy
1451,1451,0,174,Zero Tolerance Policy
1452,1452,0,174,Zero Tolerance Policy
1453,1453,0,174,Zero Tolerance Policy
1454,1454,0,174,Zero Tolerance Policy
1455,1455,0,174,Zero Tolerance Policy
1456,1456,0,174,Zero Tolerance Policy
1457,1457,0,174,Zero Tolerance Policy
1458,1458,0,174,Zero Tolerance Policy
1459,1459,0,174,Zero Tolerance Policy
1460,1460,0,174,Zero Tolerance Policy
1461,1461,0,174,Zero Tolerance Policy
1462,1462,0,174,Zero Tolerance Policy
1463,1463,0,174,Zero Tolerance Policy
1464,1464,0,174,Zero Tolerance Policy
1465,1465,0,174,Zero Tolerance Policy
1466,1466,0,174,Zero Tolerance Policy
1467,1467,0,174,Zero Tolerance Policy
1468,1468,0,174,Zero Tolerance Policy
1469,1469,0,174,Zero Tolerance Policy
1470,1470,0,174,Zero Tolerance Policy
1471,1471,0,174,Zero Tolerance Policy
1472,1472,0,174,Zero Tolerance Policy
1473,1473,0,174,Zero Tolerance Policy
1474,1474,0,174,Zero Tolerance Policy
1475,1475,0,174,Zero Tolerance Policy
1476,1476,0,174,Zero Tolerance Policy
1477,1477,0,174,Zero Tolerance Policy
1478,1478,0,174,Zero Tolerance Policy
1479,1479,0,174,Zero Tolerance Policy
1480,1480,0,174,Zero Tolerance Policy
1481,1481,0,174,Zero Tolerance Policy
1482,1482,0,174,Zero Tolerance Policy
1483,1483,0,174,Zero Tolerance Policy
1484,1484,0,174,Zero Tolerance Policy
1485,1485,0,174,Zero Tolerance Policy
1486,1486,0,174,Zero Tolerance Policy
1487,1487,0,174,Zero Tolerance Policy
1488,1488,0,174,Zero Tolerance Policy
1489,1489,0,174,Zero Tolerance Policy
1490,1490,0,174,Zero Tolerance Policy
1491,1491,0,174,Zero Tolerance Policy
1492,1492,0,174,Zero Tolerance Policy
1493,1493,0,174,Zero Tolerance Policy
1494,1494,0,174,Zero Tolerance Policy
1495,1495,0,174,Zero Tolerance Policy
1496,1496,0,174,Zero Tolerance Policy
1497,1497,0,174,Zero Tolerance Policy
1498,1498,0,174,Zero Tolerance Policy
1499,1499,0,174,Zero Tolerance Policy
1500,1500,0,174,Zero Tolerance Policy
1501,1501,0,174,Zero Tolerance Policy
1502,1502,0,174,Zero Tolerance Policy
1503,1503,0,174,Zero Tolerance Policy
1504,1504,0,174,Zero Tolerance Policy
1505,1505,0,174,Zero Tolerance Policy
1506,1506,0,174,Zero Tolerance Policy
1507,1507,0,174,Zero Tolerance Policy
1508,1508,0,174,Zero Tolerance Policy
1509,1509,0,174,Zero Tolerance Policy
1510,1510,0,174,Zero Tolerance Policy
1511,1511,0,174,Zero Tolerance Policy
1512,1512,0,174,Zero Tolerance Policy
1513,1513,0,174,Zero Tolerance Policy
1514,1514,0,174,Zero Tolerance Policy
1515,1515,0,174,Zero Tolerance Policy
1516,1516,0,174,Zero Tolerance Policy
1517,1517,0,174,Zero Tolerance Policy
1518,1518,0,174,Zero Tolerance Policy
1519,1519,0,174,Zero Tolerance Policy
1520,1520,0,174,Zero Tolerance Policy
1521,1521,0,174,Zero Tolerance Policy
1522,1522,0,174,Zero Tolerance Policy
1523,1523,0,174,Zero Tolerance Policy
1524,1524,0,174,Zero Tolerance Policy
1525,1525,0,174,Zero Tolerance Policy
1526,1526,0,174,Zero Tolerance Policy
1527,1527,0,174,Zero Tolerance Policy
1528,1528,0,174,Zero Tolerance Policy
1529,1529,0,174,Zero Tolerance Policy
1530,1530,0,174,Zero Tolerance Policy
1531,1531,0,174,Zero Tolerance Policy
1532,1532,0,174,Zero Tolerance Policy
1533,1533,0,174,Zero Tolerance Policy
1534,1534,0,174,Zero Tolerance Policy
1535,1535,0,174,Zero Tolerance Policy
1536,1536,0,174,Zero Tolerance Policy
1537,1537,0,174,Zero Tolerance Policy
1538,1538,0,174,Zero Tolerance Policy
1539,1539,0,174,Zero Tolerance Policy
1540,1540,0,174,Zero Tolerance Policy
1541,1541,0,174,Zero Tolerance Policy
1542,1542,0,174,Zero Tolerance Policy
1543,1543,0,174,Zero Tolerance Policy
1544,1544,0,174,Zero Tolerance Policy
1545,1545,0,174,Zero Tolerance Policy
1546,1546,0,174,Zero Tolerance Policy
1547,1547,0,174,Zero Tolerance Policy
1548,1548,0,174,Zero Tolerance Policy
1549,1549,0,174,Zero Tolerance Policy
1550,1550,0,174,Zero Tolerance Policy
1551,1551,0,174,Zero Tolerance Policy
1552,1552,0,174,Zero Tolerance Policy
1553,1553,0,174,Zero Tolerance Policy
1554,1554,0,174,Zero Tolerance Policy
1555,1555,0,174,Zero Tolerance Policy
1556,1556,0,174,Zero Tolerance Policy
1557,1557,0,174,Zero Tolerance Policy
1558,1558,0,174,Zero Tolerance Policy
1559,1559,0,174,Zero Tolerance Policy
1560,1560,0,174,Zero Tolerance Policy
1561,1561,0,174,Zero Tolerance Policy
1562,1562,0,174,Zero Tolerance Policy
1563,1563,0,174,Zero Tolerance Policy
1564,1564,0,174,Zero Tolerance Policy
1565,1565,0,174,Zero Tolerance Policy
1566,1566,0,174,Zero Tolerance Policy
1567,1567,0,174,Zero Tolerance Policy
1568,1568,0,174,Zero Tolerance Policy
1569,1569,0,174,Zero Tolerance Policy
1570,1570,0,174,Zero Tolerance Policy
1571,1571,0,174,Zero Tolerance Policy
1572,1572,0,174,Zero Tolerance Policy
1573,1573,0,174,Zero Tolerance Policy
1574,1574,0,174,Zero Tolerance Policy
1575,1575,0,174,Zero Tolerance Policy
1576,1576,0,174,Zero Tolerance Policy
1577,1577,0,174,Zero Tolerance Policy
1578,1578,0,174,Zero Tolerance Policy
1579,1579,0,174,Zero Tolerance Policy
1580,1580,0,174,Zero Tolerance Policy
1581,1581,0,174,Zero Tolerance Policy
1582,1582,0,174,Zero Tolerance Policy
1583,1583,0,174,Zero Tolerance Policy
1584,1584,0,174,Zero Tolerance Policy
1585,1585,0,174,Zero Tolerance Policy
1586,1586,0,174,Zero Tolerance Policy
1587,1587,0,174,Zero Tolerance Policy
1588,1588,0,174,Zero Tolerance Policy
1589,1589,0,174,Zero Tolerance Policy
1590,1590,0,174,Zero Tolerance Policy
1591,1591,0,174,Zero Tolerance Policy
1592,1592,0,174,Zero Tolerance Policy
1593,1593,0,174,Zero Tolerance Policy
1594,1594,0,174,Zero Tolerance Policy
1595,1595,0,174,Zero Tolerance Policy
1596,1596,0,174,Zero Tolerance Policy
1597,1597,0,174,Zero Tolerance Policy
1598,1598,0,174,Zero Tolerance Policy
1599,1599,0,174,Zero Tolerance Policy
1600,1600,0,174,Zero Tolerance Policy
1601,1601,0,174,Zero Tolerance Policy
1602,1602,0,174,Zero Tolerance Policy
1603,1603,0,174,Zero Tolerance Policy
1604,1604,0,174,Zero Tolerance Policy
1605,1605,0,174,Zero Tolerance Policy
1606,1606,0,174,Zero Tolerance Policy
1607,1607,0,174,Zero Tolerance Policy
1608,1608,0,174,Zero Tolerance Policy
1609,1609,0,174,Zero Tolerance Policy
1610,1610,0,174,Zero Tolerance Policy
1611,1611,0,174,Zero Tolerance Policy
1612,1612,0,174,Zero Tolerance Policy
1613,1613,0,174,Zero Tolerance Policy
1614,1614,0,174,Zero Tolerance Policy
1615,1615,0,174,Zero Tolerance Policy
1616,1616,0,174,Zero Tolerance Policy
1617,1617,0,174,Zero Tolerance Policy
1618,1618,0,174,Zero Tolerance Policy
1619,1619,0,174,Zero Tolerance Policy
1620,1620,0,174,Zero Tolerance Policy
1621,1621,0,174,Zero Tolerance Policy
1622,1622,0,174,Zero Tolerance Policy
1623,1623,0,174,Zero Tolerance Policy
1624,1624,0,174,Zero Tolerance Policy
1625,1625,0,174,Zero Tolerance Policy
1626,1626,0,174,Zero Tolerance Policy
1627,1627,0,174,Zero Tolerance Policy
1628,1628,0,174,Zero Tolerance Policy
1629,1629,0,174,Zero Tolerance Policy
1630,1630,0,174,Zero Tolerance Policy
1631,1631,0,174,Zero Tolerance Policy
1632,1632,0,174,Zero Tolerance Policy
1633,1633,0,174,Zero Tolerance Policy
1634,1634,0,174,Zero Tolerance Policy
1635,1635,0,174,Zero Tolerance Policy
1636,1636,0,174,Zero Tolerance Policy
1637,1637,0,174,Zero Tolerance Policy
1638,1638,0,174,Zero Tolerance Policy
1639,1639,0,174,Zero Tolerance Policy
1640,1640,0,174,Zero Tolerance Policy
1641,1641,0,174,Zero Tolerance Policy
1642,1642,0,174,Zero Tolerance Policy
1643,1643,0,174,Zero Tolerance Policy
1644,1644,0,174,Zero Tolerance Policy
1645,1645,0,174,Zero Tolerance Policy
1646,1646,0,174,Zero Tolerance Policy
1647,1647,0,174,Zero Tolerance Policy
1648,1648,0,174,Zero Tolerance Policy
1649,1649,0,174,Zero Tolerance Policy
1650,1650,0,174,Zero Tolerance Policy
1651,1651,0,174,Zero Tolerance Policy
1652,1652,0,174,Zero Tolerance Policy
1653,1653,0,174,Zero Tolerance Policy
1654,1654,0,174,Zero Tolerance Policy
1655,1655,0,174,Zero Tolerance Policy
1656,1656,0,174,Zero Tolerance Policy
1657,1657,0,174,Zero Tolerance Policy
1658,1658,0,174,Zero Tolerance Policy
1659,1659,0,174,Zero Tolerance Policy
1660,1660,0,174,Zero Tolerance Policy
1661,1661,0,174,Zero Tolerance Policy
1662,1662,0,174,Zero Tolerance Policy
1663,1663,0,174,Zero Tolerance Policy
1664,1664,0,174,Zero Tolerance Policy
1665,1665,0,174,Zero Tolerance Policy
1666,1666,0,174,Zero Tolerance Policy
1667,1667,0,174,Zero Tolerance Policy
1668,1668,0,174,Zero Tolerance Policy
1669,1669,0,174,Zero Tolerance Policy
1670,1670,0,174,Zero Tolerance Policy
1671,1671,0,174,Zero Tolerance Policy
1672,1672,0,174,Zero Tolerance Policy
1673,1673,0,174,Zero Tolerance Policy
1674,1674,0,174,Zero Tolerance Policy
1675,1675,0,174,Zero Tolerance Policy
1676,1676,0,174,Zero Tolerance Policy
1677,1677,0,174,Zero Tolerance Policy
1678,1678,0,174,Zero Tolerance Policy
1679,1679,0,174,Zero Tolerance Policy
1680,1680,0,174,Zero Tolerance Policy
1681,1681,0,174,Zero Tolerance Policy
1682,1682,0,174,Zero Tolerance Policy
1683,1683,0,174,Zero Tolerance Policy
1684,1684,0,174,Zero Tolerance Policy
1685,1685,0,174,Zero Tolerance Policy
1686,1686,0,174,Zero Tolerance Policy
1687,1687,0,174,Zero Tolerance Policy
1688,1688,0,174,Zero Tolerance Policy
1689,1689,0,174,Zero Tolerance Policy
1690,1690,0,174,Zero Tolerance Policy
1691,1691,0,174,Zero Tolerance Policy
1692,1692,0,174,Zero Tolerance Policy
1693,1693,0,174,Zero Tolerance Policy
1694,1694,0,174,Zero Tolerance Policy
1695,1695,0,174,Zero Tolerance Policy
1696,1696,0,174,Zero Tolerance Policy
1697,1697,0,174,Zero Tolerance Policy
1698,1698,0,174,Zero Tolerance Policy
1699,1699,0,174,Zero Tolerance Policy
1700,1700,0,174,Zero Tolerance Policy
1701,1701,0,174,Zero Tolerance Policy
1702,1702,0,174,Zero Tolerance Policy
1703,1703,0,174,Zero Tolerance Policy
1704,1704,0,174,Zero Tolerance Policy
1705,1705,0,174,Zero Tolerance Policy
1706,1706,0,174,Zero Tolerance Policy
1707,1707,0,174,Zero Tolerance Policy
1708,1708,0,174,Zero Tolerance Policy
1709,1709,0,174,Zero Tolerance Policy
1710,1710,0,174,Zero Tolerance Policy
1711,1711,0,174,Zero Tolerance Policy
1712,1712,0,174,Zero Tolerance Policy
1713,1713,0,174,Zero Tolerance Policy
1714,1714,0,174,Zero Tolerance Policy
1715,1715,0,174,Zero Tolerance Policy
1716,1716,0,174,Zero Tolerance Policy
1717,1717,0,174,Zero Tolerance Policy
1718,1718,0,174,Zero Tolerance Policy
1719,1719,0,174,Zero Tolerance Policy
1720,1720,0,174,Zero Tolerance Policy
1721,1721,0,174,Zero Tolerance Policy
1722,1722,0,174,Zero Tolerance Policy
1723,1723,0,174,Zero Tolerance Policy
1724,1724,0,174,Zero Tolerance Policy
1725,1725,0,174,Zero Tolerance Policy
1726,1726,0,174,Zero Tolerance Policy
1727,1727,0,174,Zero Tolerance Policy
1728,1728,0,174,Zero Tolerance Policy
1729,1729,0,174,Zero Tolerance Policy
1730,1730,0,174,Zero Tolerance Policy
1731,1731,0,174,Zero Tolerance Policy
1732,1732,0,174,Zero Tolerance Policy
1733,1733,0,174,Zero Tolerance Policy
1734,1734,0,174,Zero Tolerance Policy
1735,1735,0,174,Zero Tolerance Policy
1736,1736,0,174,Zero Tolerance Policy
1737,1737,0,174,Zero Tolerance Policy
1738,1738,0,174,Zero Tolerance Policy
1739,1739,0,174,Zero Tolerance Policy
1740,1740,0,174,Zero Tolerance Policy
1741,1741,0,174,Zero Tolerance Policy
1742,1742,0,174,Zero Tolerance Policy
1743,1743,0,174,Zero Tolerance Policy
1744,1744,0,174,Zero Tolerance Policy
1745,1745,0,174,Zero Tolerance Policy
1746,1746,0,174,Zero Tolerance Policy
1747,1747,0,174,Zero Tolerance Policy
1748,1748,0,174,Zero Tolerance Policy
1749,1749,0,174,Zero Tolerance Policy
1750,1750,0,174,Zero Tolerance Policy
1751,1751,0,174,Zero Tolerance Policy
1752,1752,0,174,Zero Tolerance Policy
1753,1753,0,174,Zero Tolerance Policy
1754,1754,0,174,Zero Tolerance Policy
1755,1755,0,174,Zero Tolerance Policy
1756,1756,0,174,Zero Tolerance Policy
1757,1757,0,174,Zero Tolerance Policy
1758,1758,0,174,Zero Tolerance Policy
1759,1759,0,174,Zero Tolerance Policy
1760,1760,0,174,Zero Tolerance Policy
1761,1761,0,174,Zero Tolerance Policy
1762,1762,0,174,Zero Tolerance Policy
1763,1763,0,174,Zero Tolerance Policy
1764,1764,0,174,Zero Tolerance Policy
1765,1765,0,174,Zero Tolerance Policy
1766,1766,0,174,Zero Tolerance Policy
1767,1767,0,174,Zero Tolerance Policy
1768,1768,0,174,Zero Tolerance Policy
1769,1769,0,174,Zero Tolerance Policy
1770,1770,0,174,Zero Tolerance Policy
1771,1771,0,174,Zero Tolerance Policy
1772,1772,0,174,Zero Tolerance Policy
1773,1773,0,174,Zero Tolerance Policy
1774,1774,0,174,Zero Tolerance Policy
1775,1775,0,174,Zero Tolerance Policy
1776,1776,0,174,Zero Tolerance Policy
1777,1777,0,174,Zero Tolerance Policy
1778,1778,0,174,Zero Tolerance Policy
1779,1779,0,174,Zero Tolerance Policy
1780,1780,0,174,Zero Tolerance Policy
1781,1781,0,174,Zero Tolerance Policy
1782,1782,0,174,Zero Tolerance Policy
1783,1783,0,174,Zero Tolerance Policy
1784,1784,0,174,Zero Tolerance Policy
1785,1785,0,174,Zero Tolerance Policy
1786,1786,0,174,Zero Tolerance Policy
1787,1787,0,174,Zero Tolerance Policy
1788,1788,0,174,Zero Tolerance Policy
1789,1789,0,174,Zero Tolerance Policy
1790,1790,0,174,Zero Tolerance Policy
1791,1791,0,174,Zero Tolerance Policy
1792,1792,0,174,Zero Tolerance Policy
1793,1793,0,174,Zero Tolerance Policy
1794,1794,0,174,Zero Tolerance Policy
1795,1795,0,174,Zero Tolerance Policy
1796,1796,0,174,Zero Tolerance Policy
1797,1797,0,174,Zero Tolerance Policy
1798,1798,0,174,Zero Tolerance Policy
1799,1799,0,174,Zero Tolerance Policy
1800,1800,0,174,Zero Tolerance Policy
1801,1801,0,174,Zero Tolerance Policy
1802,1802,0,174,Zero Tolerance Policy
1803,1803,0,174,Zero Tolerance Policy
1804,1804,0,174,Zero Tolerance Policy
1805,1805,0,174,Zero Tolerance Policy
1806,1806,0,174,Zero Tolerance Policy
1807,1807,0,174,Zero Tolerance Policy
1808,1808,0,174,Zero Tolerance Policy
1809,1809,0,174,Zero Tolerance Policy
1810,1810,0,174,Zero Tolerance Policy
1811,1811,0,174,Zero Tolerance Policy
1812,1812,0,174,Zero Tolerance Policy
1813,1813,0,174,Zero Tolerance Policy
1814,1814,0,174,Zero Tolerance Policy
1815,1815,0,174,Zero Tolerance Policy
1816,1816,0,174,Zero Tolerance Policy
1817,1817,0,174,Zero Tolerance Policy
1818,1818,0,174,Zero Tolerance Policy
1819,1819,0,174,Zero Tolerance Policy
1820,1820,0,174,Zero Tolerance Policy
1821,1821,0,174,Zero Tolerance Policy
1822,1822,0,174,Zero Tolerance Policy
1823,1823,0,174,Zero Tolerance Policy
1824,1824,0,174,Zero Tolerance Policy
1825,1825,0,174,Zero Tolerance Policy
1826,1826,0,174,Zero Tolerance Policy
1827,1827,0,174,Zero Tolerance Policy
1828,1828,0,174,Zero Tolerance Policy
1829,1829,0,174,Zero Tolerance Policy
1830,1830,0,174,Zero Tolerance Policy
1831,1831,0,174,Zero Tolerance Policy
1832,1832,0,174,Zero Tolerance Policy
1833,1833,0,174,Zero Tolerance Policy
1834,1834,0,174,Zero Tolerance Policy
1835,1835,0,174,Zero Tolerance Policy
1836,1836,0,174,Zero Tolerance Policy
1837,1837,0,174,Zero Tolerance Policy
1838,1838,0,174,Zero Tolerance Policy
1839,1839,0,174,Zero Tolerance Policy
1840,1840,0,174,Zero Tolerance Policy
1841,1841,0,174,Zero Tolerance Policy
1842,1842,0,174,Zero Tolerance Policy
1843,1843,0,174,Zero Tolerance Policy
1844,1844,0,174,Zero Tolerance Policy
1845,1845,0,174,Zero Tolerance Policy
1846,1846,0,174,Zero Tolerance Policy
1847,1847,0,174,Zero Tolerance Policy
1848,1848,0,174,Zero Tolerance Policy
1849,1849,0,174,Zero Tolerance Policy
1850,1850,0,174,Zero Tolerance Policy
1851,1851,0,174,Zero Tolerance Policy
1852,1852,0,174,Zero Tolerance Policy
1853,1853,0,174,Zero Tolerance Policy
1854,1854,0,174,Zero Tolerance Policy
1855,1855,0,174,Zero Tolerance Policy
1856,1856,0,174,Zero Tolerance Policy
1857,1857,0,174,Zero Tolerance Policy
1858,1858,0,174,Zero Tolerance Policy
1859,1859,0,174,Zero Tolerance Policy
1860,1860,0,174,Zero Tolerance Policy
1861,1861,0,174,Zero Tolerance Policy
1862,1862,0,174,Zero Tolerance Policy
1863,1863,0,174,Zero Tolerance Policy
1864,1864,0,174,Zero Tolerance Policy
1865,1865,0,174,Zero Tolerance Policy
1866,1866,0,174,Zero Tolerance Policy
1867,1867,0,174,Zero Tolerance Policy
1868,1868,0,174,Zero Tolerance Policy
1869,1869,0,174,Zero Tolerance Policy
1870,1870,0,174,Zero Tolerance Policy
1871,1871,0,174,Zero Tolerance Policy
1872,1872,0,174,Zero Tolerance Policy
1873,1873,0,174,Zero Tolerance Policy
1874,1874,0,174,Zero Tolerance Policy
1875,1875,0,174,Zero Tolerance Policy
1876,1876,0,174,Zero Tolerance Policy
1877,1877,0,174,Zero Tolerance Policy
1878,1878,0,174,Zero Tolerance Policy
1879,1879,0,174,Zero Tolerance Policy
1880,1880,0,174,Zero Tolerance Policy
1881,1881,0,174,Zero Tolerance Policy
1882,1882,0,174,Zero Tolerance Policy
1883,1883,0,174,Zero Tolerance Policy
1884,1884,0,174,Zero Tolerance Policy
1885,1885,0,174,Zero Tolerance Policy
1886,1886,0,174,Zero Tolerance Policy
1887,1887,0,174,Zero Tolerance Policy
1888,1888,0,174,Zero Tolerance Policy
1889,1889,0,174,Zero Tolerance Policy
1890,1890,0,174,Zero Tolerance Policy
1891,1891,0,174,Zero Tolerance Policy
1892,1892,0,174,Zero Tolerance Policy
1893,1893,0,174,Zero Tolerance Policy
1894,1894,0,174,Zero Tolerance Policy
1895,1895,0,174,Zero Tolerance Policy
1896,1896,0,174,Zero Tolerance Policy
1897,1897,0,174,Zero Tolerance Policy
1898,1898,0,174,Zero Tolerance Policy
1899,1899,0,174,Zero Tolerance Policy
1900,1900,0,174,Zero Tolerance Policy
1901,1901,0,174,Zero Tolerance Policy
1902,1902,0,174,Zero Tolerance Policy
1903,1903,0,174,Zero Tolerance Policy
1904,1904,0,174,Zero Tolerance Policy
1905,1905,0,174,Zero Tolerance Policy
1906,1906,0,174,Zero Tolerance Policy
1907,1907,0,174,Zero Tolerance Policy
1908,1908,0,174,Zero Tolerance Policy
1909,1909,0,174,Zero Tolerance Policy
1910,1910,0,174,Zero Tolerance Policy
1911,1911,0,174,Zero Tolerance Policy
1912,1912,0,174,Zero Tolerance Policy
1913,1913,0,174,Zero Tolerance Policy
1914,1914,0,174,Zero Tolerance Policy
1915,1915,0,174,Zero Tolerance Policy
1916,1916,0,174,Zero Tolerance Policy
1917,1917,0,174,Zero Tolerance Policy
1918,1918,0,174,Zero Tolerance Policy
1919,1919,0,174,Zero Tolerance Policy
1920,1920,0,174,Zero Tolerance Policy
1921,1921,0,174,Zero Tolerance Policy
1922,1922,0,174,Zero Tolerance Policy
1923,1923,0,174,Zero Tolerance Policy
1924,1924,0,174,Zero Tolerance Policy
1925,1925,0,174,Zero Tolerance Policy
1926,1926,0,174,Zero Tolerance Policy
1927,1927,0,174,Zero Tolerance Policy
1928,1928,0,174,Zero Tolerance Policy
1929,1929,0,174,Zero Tolerance Policy
1930,1930,0,174,Zero Tolerance Policy
1931,1931,0,174,Zero Tolerance Policy
1932,1932,0,174,Zero Tolerance Policy
1933,1933,0,174,Zero Tolerance Policy
1934,1934,0,174,Zero Tolerance Policy
1935,1935,0,174,Zero Tolerance Policy
1936,1936,0,174,Zero Tolerance Policy
1937,1937,0,174,Zero Tolerance Policy
1938,1938,0,174,Zero Tolerance Policy
1939,1939,0,174,Zero Tolerance Policy
1940,1940,0,174,Zero Tolerance Policy
1941,1941,0,174,Zero Tolerance Policy
1942,1942,0,174,Zero Tolerance Policy
1943,1943,0,174,Zero Tolerance Policy
1944,1944,0,174,Zero Tolerance Policy
1945,1945,0,174,Zero Tolerance Policy
1946,1946,0,174,Zero Tolerance Policy
1947,1947,0,174,Zero Tolerance Policy
1948,1948,0,174,Zero Tolerance Policy
1949,1949,0,174,Zero Tolerance Policy
1950,1950,1,174,Parent Criminal History
1951,1951,2,174,Gang Membership or Affiliation
1952,1952,0,174,Zero Tolerance Policy
1953,1953,0,174,Zero Tolerance Policy
1954,1954,0,174,Zero Tolerance Policy
1955,1955,0,174,Zero Tolerance Policy
1956,1956,0,174,Zero Tolerance Policy
1957,1957,0,174,Zero Tolerance Policy
1958,1958,0,174,Zero Tolerance Policy
1959,1959,0,174,Zero Tolerance Policy
1960,1960,0,174,Zero Tolerance Policy
1961,1961,0,174,Zero Tolerance Policy
1962,1962,0,174,Zero Tolerance Policy
1963,1963,0,174,Zero Tolerance Policy
1964,1964,0,174,Zero Tolerance Policy
1965,1965,0,174,Zero Tolerance Policy
1966,1966,0,174,Zero Tolerance Policy
1967,1967,0,174,Zero Tolerance Policy
1968,1968,0,174,Zero Tolerance Policy
1969,1969,0,174,Zero Tolerance Policy
1970,1970,0,174,Zero Tolerance Policy
1971,1971,0,174,Zero Tolerance Policy
1972,1972,0,174,Zero Tolerance Policy
1973,1973,0,174,Zero Tolerance Policy
1974,1974,0,174,Zero Tolerance Policy
1975,1975,0,174,Zero Tolerance Policy
1976,1976,0,174,Zero Tolerance Policy
1977,1977,0,174,Zero Tolerance Policy
1978,1978,0,174,Zero Tolerance Policy
1979,1979,0,174,Zero Tolerance Policy
1980,1980,0,174,Zero Tolerance Policy
1981,1981,0,174,Zero Tolerance Policy
1982,1982,0,174,Zero Tolerance Policy
1983,1983,0,174,Zero Tolerance Policy
1984,1984,0,174,Zero Tolerance Policy
1985,1985,0,174,Zero Tolerance Policy
1986,1986,0,174,Zero Tolerance Policy
1987,1987,0,174,Zero Tolerance Policy
1988,1988,0,174,Zero Tolerance Policy
1989,1989,0,174,Zero Tolerance Policy
1990,1990,0,174,Zero Tolerance Policy
1991,1991,0,174,Zero Tolerance Policy
1992,1992,0,174,Zero Tolerance Policy
1993,1993,0,174,Zero Tolerance Policy
1994,1994,0,174,Zero Tolerance Policy
